height,depth,position,value
0.515693509,11.65374551,11.65374551,169
0.516466662,11.65297236,11.65297236,169
0.517239816,11.6521992,11.6521992,171.9999999
0.51801297,11.65142605,11.65142605,166.0000002
0.518786124,11.6506529,11.6506529,163.0000001
0.519559277,11.64987974,11.64987974,163
0.520332431,11.64910659,11.64910659,168.9999998
0.521105585,11.64833344,11.64833344,169
0.521878738,11.64756028,11.64756028,169
0.522651892,11.64678713,11.64678713,170
0.523425046,11.64601397,11.64601397,172.9999999
0.524198199,11.64524082,11.64524082,181.9999998
0.524971353,11.64446767,11.64446767,150.0000009
0.525744507,11.64369451,11.64369451,137.0000004
0.52651766,11.64292136,11.64292136,145.9999998
0.527290814,11.64214821,11.64214821,151.9999998
0.528063968,11.64137505,11.64137505,154.9999999
0.528837121,11.6406019,11.6406019,163.9999998
0.529610275,11.63982875,11.63982875,157.0000002
0.530383429,11.63905559,11.63905559,154.0000001
0.531156582,11.63828244,11.63828244,147.0000002
0.531929736,11.63750928,11.63750928,141.0000002
0.53270289,11.63673613,11.63673613,140
0.533476044,11.63596298,11.63596298,137.0000001
0.534249197,11.63518982,11.63518982,120.0000005
0.535022351,11.63441667,11.63441667,120
0.535795505,11.63364352,11.63364352,119
0.536568658,11.63287036,11.63287036,118
0.537341812,11.63209721,11.63209721,117
0.538114966,11.63132405,11.63132405,114.0000001
0.538888119,11.6305509,11.6305509,111.0000001
0.539661273,11.62977775,11.62977775,109.0000001
0.540434427,11.62900459,11.62900459,105.0000001
0.54120758,11.62823144,11.62823144,101.0000001
0.541980734,11.62745829,11.62745829,98.00000009
0.542753888,11.62668513,11.62668513,93.00000014
0.543527041,11.62591198,11.62591198,90.00000009
0.544300195,11.62513883,11.62513883,90
0.545073349,11.62436567,11.62436567,91.99999994
0.545846503,11.62359252,11.62359252,92.99999997
0.546619656,11.62281936,11.62281936,93.99999997
0.54739281,11.62204621,11.62204621,94.99999997
0.548165964,11.62127306,11.62127306,95.99999997
0.548939117,11.6204999,11.6204999,96.99999997
0.549712271,11.61972675,11.61972675,97
0.550485425,11.6189536,11.6189536,97.99999997
0.551258578,11.61818044,11.61818044,98
0.552031732,11.61740729,11.61740729,97.00000003
0.552804886,11.61663413,11.61663413,95.00000006
0.553578039,11.61586098,11.61586098,94.00000003
0.554351193,11.61508783,11.61508783,95.99999994
0.555124347,11.61431467,11.61431467,96.99999997
0.5558975,11.61354152,11.61354152,98.99999994
0.556670654,11.61276837,11.61276837,99.99999997
0.557443808,11.61199521,11.61199521,101
0.558216962,11.61122206,11.61122206,101
0.558990115,11.61044891,11.61044891,98.00000009
0.559763269,11.60967575,11.60967575,96.00000006
0.560536423,11.6089026,11.6089026,93.00000009
0.561309576,11.60812944,11.60812944,93
0.56208273,11.60735629,11.60735629,92.00000003
0.562855884,11.60658314,11.60658314,92.99999997
0.563629037,11.60580998,11.60580998,93
0.564402191,11.60503683,11.60503683,93
0.565175345,11.60426368,11.60426368,93.99999997
0.565948498,11.60349052,11.60349052,94.99999997
0.566721652,11.60271737,11.60271737,94.00000003
0.567494806,11.60194421,11.60194421,93.00000003
0.568267959,11.60117106,11.60117106,92.00000003
0.569041113,11.60039791,11.60039791,92.99999997
0.569814267,11.59962475,11.59962475,93.99999997
0.57058742,11.5988516,11.5988516,94
0.571360574,11.59807845,11.59807845,95.99999994
0.572133728,11.59730529,11.59730529,96
0.572906882,11.59653214,11.59653214,93.00000009
0.573680035,11.59575899,11.59575899,90.00000009
0.574453189,11.59498583,11.59498583,88.00000006
0.575226343,11.59421268,11.59421268,88
0.575999496,11.59343952,11.59343952,88
0.57677265,11.59266637,11.59266637,88.99999997
0.577545804,11.59189322,11.59189322,89
0.578318957,11.59112006,11.59112006,88.00000003
0.579092111,11.59034691,11.59034691,88
0.579865265,11.58957376,11.58957376,87.00000003
0.580638418,11.5888006,11.5888006,86.00000003
0.581411572,11.58802745,11.58802745,85.00000003
0.582184726,11.58725429,11.58725429,85
0.582957879,11.58648114,11.58648114,86.99999994
0.583731033,11.58570799,11.58570799,87
0.584504187,11.58493483,11.58493483,87
0.585277341,11.58416168,11.58416168,87.99999997
0.586050494,11.58338853,11.58338853,88.99999997
0.586823648,11.58261537,11.58261537,88.00000003
0.587596802,11.58184222,11.58184222,88.99999997
0.588369955,11.58106907,11.58106907,89.99999997
0.589143109,11.58029591,11.58029591,90
0.589916263,11.57952276,11.57952276,90
0.590689416,11.5787496,11.5787496,90
0.59146257,11.57797645,11.57797645,90
0.592235724,11.5772033,11.5772033,89.00000003
0.593008877,11.57643014,11.57643014,90.99999994
0.593782031,11.57565699,11.57565699,92.99999994
0.594555185,11.57488384,11.57488384,93.99999997
0.595328338,11.57411068,11.57411068,94
0.596101492,11.57333753,11.57333753,91.00000009
0.596874646,11.57256437,11.57256437,89.00000006
0.5976478,11.57179122,11.57179122,88.00000003
0.598420953,11.57101807,11.57101807,87.00000003
0.599194107,11.57024491,11.57024491,86.00000003
0.599967261,11.56947176,11.56947176,86
0.600740414,11.56869861,11.56869861,86.99999997
0.601513568,11.56792545,11.56792545,87
0.602286722,11.5671523,11.5671523,87
0.603059875,11.56637915,11.56637915,87.99999997
0.603833029,11.56560599,11.56560599,88
0.604606183,11.56483284,11.56483284,88.99999997
0.605379336,11.56405968,11.56405968,89
0.60615249,11.56328653,11.56328653,89.99999997
0.606925644,11.56251338,11.56251338,89.00000003
0.607698797,11.56174022,11.56174022,88.00000003
0.608471951,11.56096707,11.56096707,88.99999997
0.609245105,11.56019392,11.56019392,88.00000003
0.610018258,11.55942076,11.55942076,88.99999997
0.610791412,11.55864761,11.55864761,88.00000003
0.611564566,11.55787445,11.55787445,88.99999997
0.61233772,11.5571013,11.5571013,88.00000003
0.613110873,11.55632815,11.55632815,87.00000003
0.613884027,11.55555499,11.55555499,87
0.614657181,11.55478184,11.55478184,87
0.615430334,11.55400869,11.55400869,86.00000003
0.616203488,11.55323553,11.55323553,84.00000006
0.616976642,11.55246238,11.55246238,83.00000003
0.617749795,11.55168923,11.55168923,82.00000003
0.618522949,11.55091607,11.55091607,82
0.619296103,11.55014292,11.55014292,82
0.620069256,11.54936976,11.54936976,82
0.62084241,11.54859661,11.54859661,82
0.621615564,11.54782346,11.54782346,82.99999997
0.622388717,11.5470503,11.5470503,83.99999997
0.623161871,11.54627715,11.54627715,84.99999997
0.623935025,11.545504,11.545504,84.00000003
0.624708179,11.54473084,11.54473084,84
0.625481332,11.54395769,11.54395769,82.00000007
0.626254486,11.54318453,11.54318453,81.00000003
0.62702764,11.54241138,11.54241138,81.99999997
0.627800793,11.54163823,11.54163823,82.99999997
0.628573947,11.54086507,11.54086507,83
0.629347101,11.54009192,11.54009192,82.00000003
0.630120254,11.53931877,11.53931877,82
0.630893408,11.53854561,11.53854561,82
0.631666562,11.53777246,11.53777246,82.99999997
0.632439715,11.53699931,11.53699931,82.00000003
0.633212869,11.53622615,11.53622615,82.99999997
0.633986023,11.535453,11.535453,83
0.634759176,11.53467984,11.53467984,84.99999993
0.63553233,11.53390669,11.53390669,85.99999997
0.636305484,11.53313354,11.53313354,87.99999993
0.637078638,11.53236038,11.53236038,90.9999999
0.637851791,11.53158723,11.53158723,90.00000003
0.638624945,11.53081408,11.53081408,89.00000003
0.639398099,11.53004092,11.53004092,87.00000007
0.640171252,11.52926777,11.52926777,87
0.640944406,11.52849461,11.52849461,87
0.64171756,11.52772146,11.52772146,87.99999997
0.642490713,11.52694831,11.52694831,88
0.643263867,11.52617515,11.52617515,88.99999997
0.644037021,11.525402,11.525402,91.9999999
0.644810174,11.52462885,11.52462885,93.99999993
0.645583328,11.52385569,11.52385569,90.00000013
0.646356482,11.52308254,11.52308254,88.00000007
0.647129635,11.52230939,11.52230939,88
0.647902789,11.52153623,11.52153623,89.99999993
0.648675943,11.52076308,11.52076308,90
0.649449096,11.51998992,11.51998992,87.0000001
0.65022225,11.51921677,11.51921677,83.00000014
0.650995404,11.51844362,11.51844362,82.00000003
0.651768558,11.51767046,11.51767046,82
0.652541711,11.51689731,11.51689731,82.99999997
0.653314865,11.51612416,11.51612416,83
0.654088019,11.515351,11.515351,91.99999969
0.654861172,11.51457785,11.51457785,99.99999973
0.655634326,11.51380469,11.51380469,101
0.65640748,11.51303154,11.51303154,86.00000051
0.657180633,11.51225839,11.51225839,82.00000014
0.657953787,11.51148523,11.51148523,82.99999997
0.658726941,11.51071208,11.51071208,83
0.659500094,11.50993893,11.50993893,83.99999997
0.660273248,11.50916577,11.50916577,84.99999997
0.661046402,11.50839262,11.50839262,85.99999997
0.661819555,11.50761947,11.50761947,86
0.662592709,11.50684631,11.50684631,85.00000003
0.663365863,11.50607316,11.50607316,85
0.664139017,11.5053,11.5053,85
0.66491217,11.50452685,11.50452685,84.00000003
0.665685324,11.5037537,11.5037537,82.00000007
0.666458478,11.50298054,11.50298054,82
0.667231631,11.50220739,11.50220739,82.99999997
0.668004785,11.50143424,11.50143424,83
0.668777939,11.50066108,11.50066108,83
0.669551092,11.49988793,11.49988793,83
0.670324246,11.49911477,11.49911477,83
0.6710974,11.49834162,11.49834162,83
0.671870553,11.49756847,11.49756847,83
0.672643707,11.49679531,11.49679531,83
0.673416861,11.49602216,11.49602216,83
0.674190014,11.49524901,11.49524901,83
0.674963168,11.49447585,11.49447585,83.99999996
0.675736322,11.4937027,11.4937027,83.00000004
0.676509476,11.49292954,11.49292954,83
0.677282629,11.49215639,11.49215639,83
0.678055783,11.49138324,11.49138324,82.00000004
0.678828937,11.49061008,11.49061008,81.00000004
0.67960209,11.48983693,11.48983693,81
0.680375244,11.48906378,11.48906378,81
0.681148398,11.48829062,11.48829062,81
0.681921551,11.48751747,11.48751747,81
0.682694705,11.48674432,11.48674432,81
0.683467859,11.48597116,11.48597116,81
0.684241012,11.48519801,11.48519801,81
0.685014166,11.48442485,11.48442485,80.00000004
0.68578732,11.4836517,11.4836517,80
0.686560473,11.48287855,11.48287855,79.00000004
0.687333627,11.48210539,11.48210539,78.00000004
0.688106781,11.48133224,11.48133224,77.00000004
0.688879934,11.48055909,11.48055909,76.00000004
0.689653088,11.47978593,11.47978593,75.00000004
0.690426242,11.47901278,11.47901278,75
0.691199396,11.47823962,11.47823962,74.00000004
0.691972549,11.47746647,11.47746647,73.00000004
0.692745703,11.47669332,11.47669332,72.00000004
0.693518857,11.47592016,11.47592016,72
0.69429201,11.47514701,11.47514701,71.00000004
0.695065164,11.47437386,11.47437386,72.99999993
0.695838318,11.4736007,11.4736007,60.00000047
0.696611471,11.47282755,11.47282755,63.99999985
0.697384625,11.4720544,11.4720544,66.99999989
0.698157779,11.47128124,11.47128124,67.99999996
0.698930932,11.47050809,11.47050809,68.99999996
0.699704086,11.46973493,11.46973493,69.99999996
0.70047724,11.46896178,11.46896178,70
0.701250393,11.46818863,11.46818863,72.99999989
0.702023547,11.46741547,11.46741547,60.00000048
0.702796701,11.46664232,11.46664232,63.99999985
0.703569855,11.46586917,11.46586917,66.99999989
0.704343008,11.46509601,11.46509601,67.99999996
0.705116162,11.46432286,11.46432286,68.99999996
0.705889316,11.4635497,11.4635497,69.99999996
0.706662469,11.46277655,11.46277655,70
0.707435623,11.4620034,11.4620034,72.99999989
0.708208777,11.46123024,11.46123024,75.99999989
0.70898193,11.46045709,11.46045709,77.99999993
0.709755084,11.45968394,11.45968394,79.99999993
0.710528238,11.45891078,11.45891078,81.99999993
0.711301391,11.45813763,11.45813763,82.99999996
0.712074545,11.45736448,11.45736448,83
0.712847699,11.45659132,11.45659132,81.00000007
0.713620852,11.45581817,11.45581817,79.00000007
0.714394006,11.45504501,11.45504501,77.00000007
0.71516716,11.45427186,11.45427186,75.00000007
0.715940314,11.45349871,11.45349871,74.00000004
0.716713467,11.45272555,11.45272555,72.00000007
0.717486621,11.4519524,11.4519524,72
0.718259775,11.45117925,11.45117925,72.99999996
0.719032928,11.45040609,11.45040609,72.00000004
0.719806082,11.44963294,11.44963294,72
0.720579236,11.44885978,11.44885978,72.99999996
0.721352389,11.44808663,11.44808663,73.99999996
0.722125543,11.44731348,11.44731348,73.00000004
0.722898697,11.44654032,11.44654032,73.99999996
0.72367185,11.44576717,11.44576717,73.00000004
0.724445004,11.44499402,11.44499402,73
0.725218158,11.44422086,11.44422086,73
0.725991311,11.44344771,11.44344771,73.99999996
0.726764465,11.44267456,11.44267456,74
0.727537619,11.4419014,11.4419014,74.99999996
0.728310772,11.44112825,11.44112825,75
0.729083926,11.44035509,11.44035509,76.99999992
0.72985708,11.43958194,11.43958194,77
0.730630234,11.43880879,11.43880879,74.00000011
0.731403387,11.43803563,11.43803563,72.00000008
0.732176541,11.43726248,11.43726248,71.00000004
0.732949695,11.43648933,11.43648933,71
0.733722848,11.43571617,11.43571617,71.99999996
0.734496002,11.43494302,11.43494302,72.99999996
0.735269156,11.43416986,11.43416986,72.00000004
0.736042309,11.43339671,11.43339671,71.00000004
0.736815463,11.43262356,11.43262356,71
0.737588617,11.4318504,11.4318504,71.99999996
0.73836177,11.43107725,11.43107725,71.00000004
0.739134924,11.4303041,11.4303041,71.99999996
0.739908078,11.42953094,11.42953094,72
0.740681231,11.42875779,11.42875779,73.99999992
0.741454385,11.42798464,11.42798464,74.99999996
0.742227539,11.42721148,11.42721148,75.99999996
0.743000693,11.42643833,11.42643833,76.99999996
0.743773846,11.42566517,11.42566517,77
0.744547,11.42489202,11.42489202,77.99999996
0.745320154,11.42411887,11.42411887,78.99999996
0.746093307,11.42334571,11.42334571,79
0.746866461,11.42257256,11.42257256,78.00000004
0.747639615,11.42179941,11.42179941,77.00000004
0.748412768,11.42102625,11.42102625,77
0.749185922,11.4202531,11.4202531,76.00000004
0.749959076,11.41947994,11.41947994,75.00000004
0.750732229,11.41870679,11.41870679,75.99999996
0.751505383,11.41793364,11.41793364,78.99999988
0.752278537,11.41716048,11.41716048,79
0.75305169,11.41638733,11.41638733,78.00000004
0.753824844,11.41561418,11.41561418,78
0.754597998,11.41484102,11.41484102,77.00000004
0.755371152,11.41406787,11.41406787,77
0.756144305,11.41329472,11.41329472,77.99999996
0.756917459,11.41252156,11.41252156,78
0.757690613,11.41174841,11.41174841,78
0.758463766,11.41097525,11.41097525,77.00000004
0.75923692,11.4102021,11.4102021,74.00000012
0.760010074,11.40942895,11.40942895,74
0.760783227,11.40865579,11.40865579,74
0.761556381,11.40788264,11.40788264,73.00000004
0.762329535,11.40710949,11.40710949,73.99999996
0.763102688,11.40633633,11.40633633,74
0.763875842,11.40556318,11.40556318,73.00000004
0.764648996,11.40479002,11.40479002,73
0.765422149,11.40401687,11.40401687,73
0.766195303,11.40324372,11.40324372,73
0.766968457,11.40247056,11.40247056,73
0.76774161,11.40169741,11.40169741,73
0.768514764,11.40092426,11.40092426,73
0.769287918,11.4001511,11.4001511,73.99999996
0.770061072,11.39937795,11.39937795,73.00000004
0.770834225,11.3986048,11.3986048,73.99999996
0.771607379,11.39783164,11.39783164,74.99999996
0.772380533,11.39705849,11.39705849,75
0.773153686,11.39628533,11.39628533,75.99999996
0.77392684,11.39551218,11.39551218,75.00000004
0.774699994,11.39473903,11.39473903,75
0.775473147,11.39396587,11.39396587,75.99999996
0.776246301,11.39319272,11.39319272,76
0.777019455,11.39241957,11.39241957,76
0.777792608,11.39164641,11.39164641,76.99999996
0.778565762,11.39087326,11.39087326,77
0.779338916,11.3901001,11.3901001,77
0.780112069,11.38932695,11.38932695,76.00000004
0.780885223,11.3885538,11.3885538,76
0.781658377,11.38778064,11.38778064,75.00000004
0.782431531,11.38700749,11.38700749,74.00000004
0.783204684,11.38623434,11.38623434,74
0.783977838,11.38546118,11.38546118,74
0.784750992,11.38468803,11.38468803,73.00000004
0.785524145,11.38391488,11.38391488,72.00000004
0.786297299,11.38314172,11.38314172,71.00000004
0.787070453,11.38236857,11.38236857,70.00000004
0.787843606,11.38159541,11.38159541,70.99999996
0.78861676,11.38082226,11.38082226,71
0.789389914,11.38004911,11.38004911,71
0.790163067,11.37927595,11.37927595,69.00000008
0.790936221,11.3785028,11.3785028,68.00000004
0.791709375,11.37772965,11.37772965,68.99999996
0.792482528,11.37695649,11.37695649,68.00000004
0.793255682,11.37618334,11.37618334,68
0.794028836,11.37541018,11.37541018,68
0.79480199,11.37463703,11.37463703,68
0.795575143,11.37386388,11.37386388,68
0.796348297,11.37309072,11.37309072,68.99999996
